[0.000000] (-) TimerEvent: {}
[0.000202] (ur_description) JobQueued: {'identifier': 'ur_description', 'dependencies': OrderedDict()}
[0.097749] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur10e/physical_parameters.yaml\n'}
[0.097820] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur10e/joint_limits.yaml\n'}
[0.097928] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur10e/default_kinematics.yaml\n'}
[0.098015] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur10e/visual_parameters.yaml\n'}
[0.098111] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3\n'}
[0.098183] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3/physical_parameters.yaml\n'}
[0.098270] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3/joint_limits.yaml\n'}
[0.098350] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3/default_kinematics.yaml\n'}
[0.098423] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3/visual_parameters.yaml\n'}
[0.098502] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur30\n'}
[0.098546] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur30/physical_parameters.yaml\n'}
[0.098587] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur30/joint_limits.yaml\n'}
[0.098628] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur30/default_kinematics.yaml\n'}
[0.098668] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur30/visual_parameters.yaml\n'}
[0.098723] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur10\n'}
[0.098766] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur10/physical_parameters.yaml\n'}
[0.098807] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur10/joint_limits.yaml\n'}
[0.098847] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur10/default_kinematics.yaml\n'}
[0.098886] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur10/visual_parameters.yaml\n'}
[0.098926] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5\n'}
[0.098966] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5/physical_parameters.yaml\n'}
[0.099090] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5/joint_limits.yaml\n'}
[0.099132] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5/default_kinematics.yaml\n'}
[0.099173] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5/visual_parameters.yaml\n'}
[0.099212] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5e\n'}
[0.099292] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5e/physical_parameters.yaml\n'}
[0.099335] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5e/joint_limits.yaml\n'}
[0.099374] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5e/default_kinematics.yaml\n'}
[0.099413] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur5e/visual_parameters.yaml\n'}
[0.099451] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur16e\n'}
[0.099489] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur16e/physical_parameters.yaml\n'}
[0.099528] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur16e/joint_limits.yaml\n'}
[0.099567] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur16e/default_kinematics.yaml\n'}
[0.099604] (-) TimerEvent: {}
[0.099669] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur16e/visual_parameters.yaml\n'}
[0.099773] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur20\n'}
[0.099841] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur20/physical_parameters.yaml\n'}
[0.099891] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur20/joint_limits.yaml\n'}
[0.099933] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur20/default_kinematics.yaml\n'}
[0.099974] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur20/visual_parameters.yaml\n'}
[0.100013] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/initial_positions.yaml\n'}
[0.100053] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3e\n'}
[0.100091] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3e/physical_parameters.yaml\n'}
[0.100170] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3e/joint_limits.yaml\n'}
[0.100232] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3e/default_kinematics.yaml\n'}
[0.100299] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/config/ur3e/visual_parameters.yaml\n'}
[0.100350] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/launch\n'}
[0.100391] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/launch/view_ur.launch.py\n'}
[0.100431] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/meshes\n'}
[0.100472] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e\n'}
[0.100512] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision\n'}
[0.100552] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/forearm.stl\n'}
[0.100591] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/shoulder.stl\n'}
[0.100629] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/wrist3.stl\n'}
[0.100733] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/upperarm.stl\n'}
[0.100799] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/wrist2.stl\n'}
[0.100866] (ur_description) StdoutLine: {'line': b'-- Up-to-date: /home/albin/Master-Thesis---Degree-Project-in-Automatic-Control-for-Engineers---FRTM01/ros2_ws/install/ur_description/share/ur_description/meshes/ur10e/collision/wrist1.stl\n'}
